strain_1,strain_2,shared_components,Source_1,Source_2,Pair_Type
GCA_036986455.1_ASM3698645v1_genomic.fasta,GCA_036986535.1_ASM3698653v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986455.1_ASM3698645v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986455.1_ASM3698645v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_036986455.1_ASM3698645v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_003346675.1_ASM334667v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_018790985.1_ASM1879098v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_014895605.1_ASM1489560v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_014489775.1_ASM1448977v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_037165165.1_ASM3716516v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_003346605.1_ASM334660v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_903110795.1_CHZ6_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_903111615.1_CHZ16-Q1444_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_028883395.1_ASM2888339v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_036986415.1_ASM3698641v1_genomic.fasta,4,Environment,Food,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_036986395.1_ASM3698639v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,4,Environment,Food,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,5,Environment,Animal,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_037164945.1_ASM3716494v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,4,Environment,Animal,NonHuman-NonHuman
GCA_002411905.1_ASM241190v1_genomic.fasta,GCA_026334695.1_PDT001494311.1_genomic.fasta,3,Human,Human,Human-Human
GCA_002411905.1_ASM241190v1_genomic.fasta,GCA_026347235.1_PDT001493785.1_genomic.fasta,3,Human,Human,Human-Human
GCA_026334695.1_PDT001494311.1_genomic.fasta,GCA_026347235.1_PDT001493785.1_genomic.fasta,3,Human,Human,Human-Human
GCA_003346675.1_ASM334667v1_genomic.fasta,GCA_003346605.1_ASM334660v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_003346675.1_ASM334667v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_018790985.1_ASM1879098v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_014895605.1_ASM1489560v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_014489775.1_ASM1448977v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_037165165.1_ASM3716516v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_034196275.1_PDT002019018.1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_036986415.1_ASM3698641v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_036986395.1_ASM3698639v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_024988895.1_ASM2498889v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_014895605.1_ASM1489560v1_genomic.fasta,5,Food,Environment,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_014489775.1_ASM1448977v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_037165165.1_ASM3716516v1_genomic.fasta,4,Food,Environment,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_036986415.1_ASM3698641v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_036986395.1_ASM3698639v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,4,Food,Environment,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_018790985.1_ASM1879098v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_014489775.1_ASM1448977v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_037165165.1_ASM3716516v1_genomic.fasta,4,Environment,Environment,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_036986415.1_ASM3698641v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_036986395.1_ASM3698639v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,4,Environment,Environment,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_014895605.1_ASM1489560v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_014489775.1_ASM1448977v1_genomic.fasta,GCA_037165165.1_ASM3716516v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_014489775.1_ASM1448977v1_genomic.fasta,GCA_028883395.1_ASM2888339v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_014489775.1_ASM1448977v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,4,Environment,Food,NonHuman-NonHuman
GCA_014489775.1_ASM1448977v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_014489775.1_ASM1448977v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_014489775.1_ASM1448977v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_014489775.1_ASM1448977v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_014489775.1_ASM1448977v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_036986415.1_ASM3698641v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_036986395.1_ASM3698639v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,4,Environment,Environment,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_037165165.1_ASM3716516v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_025548435.1_ASM2554843v1_genomic.fasta,GCA_021494305.1_ASM2149430v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_025548435.1_ASM2554843v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_025548435.1_ASM2554843v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_025548435.1_ASM2554843v1_genomic.fasta,GCA_018789895.1_ASM1878989v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_036986415.1_ASM3698641v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_036986695.1_ASM3698669v1_genomic.fasta,5,Food,Food,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_036986535.1_ASM3698653v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,5,Food,Food,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,4,Food,Animal,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_036986735.1_ASM3698673v1_genomic.fasta,5,Food,Food,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_036986755.1_ASM3698675v1_genomic.fasta,5,Food,Food,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_026192315.1_ASM2619231v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986475.1_ASM3698647v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,4,Food,Environment,NonHuman-NonHuman
GCA_018790875.1_ASM1879087v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_018790875.1_ASM1879087v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_018790875.1_ASM1879087v1_genomic.fasta,GCA_009925385.1_ASM992538v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_018790875.1_ASM1879087v1_genomic.fasta,GCA_003346435.1_ASM334643v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_018790875.1_ASM1879087v1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_031033425.1_PDT001776366.1_genomic.fasta,GCA_033336995.1_ASM3333699v1_genomic.fasta,3,Human,Human,Human-Human
GCA_021494305.1_ASM2149430v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_021494305.1_ASM2149430v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_021494305.1_ASM2149430v1_genomic.fasta,GCA_018789895.1_ASM1878989v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_021494305.1_ASM2149430v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_021494305.1_ASM2149430v1_genomic.fasta,GCA_030398635.1_CPCKP9_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_022968005.1_ASM2296800v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_022968005.1_ASM2296800v1_genomic.fasta,GCA_003346475.1_ASM334647v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_003346605.1_ASM334660v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_034196275.1_PDT002019018.1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,4,Environment,Environment,NonHuman-NonHuman
GCA_034196275.1_PDT002019018.1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_034196275.1_PDT002019018.1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_034196275.1_PDT002019018.1_genomic.fasta,GCA_021494105.1_ASM2149410v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_022303595.1_PDT001250704.1_genomic.fasta,GCA_022530765.1_ASM2253076v1_genomic.fasta,3,Human,Human,Human-Human
GCA_903110795.1_CHZ6_genomic.fasta,GCA_903111615.1_CHZ16-Q1444_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_903110795.1_CHZ6_genomic.fasta,GCA_028883395.1_ASM2888339v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_903110795.1_CHZ6_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_903110795.1_CHZ6_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_903110795.1_CHZ6_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_903110795.1_CHZ6_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_903110795.1_CHZ6_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_903111615.1_CHZ16-Q1444_genomic.fasta,GCA_028883395.1_ASM2888339v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_903111615.1_CHZ16-Q1444_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_903111615.1_CHZ16-Q1444_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_903111615.1_CHZ16-Q1444_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Animal,Environment,NonHuman-NonHuman
GCA_903111615.1_CHZ16-Q1444_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Animal,Animal,NonHuman-NonHuman
GCA_903111615.1_CHZ16-Q1444_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Animal,Food,NonHuman-NonHuman
GCA_028883395.1_ASM2888339v1_genomic.fasta,GCA_036986695.1_ASM3698669v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_028883395.1_ASM2888339v1_genomic.fasta,GCA_036986535.1_ASM3698653v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_028883395.1_ASM2888339v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,3,Environment,Food,NonHuman-NonHuman
GCA_028883395.1_ASM2888339v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,5,Environment,Food,NonHuman-NonHuman
GCA_028883395.1_ASM2888339v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,4,Environment,Environment,NonHuman-NonHuman
GCA_028883395.1_ASM2888339v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_028883395.1_ASM2888339v1_genomic.fasta,GCA_002935005.1_ASM293500v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_028883395.1_ASM2888339v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Environment,Animal,NonHuman-NonHuman
GCA_028883395.1_ASM2888339v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,4,Environment,Food,NonHuman-NonHuman
GCA_028883395.1_ASM2888339v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Environment,Environment,NonHuman-NonHuman
GCA_002187665.1_ASM218766v1_genomic.fasta,GCA_002186785.1_ASM218678v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002187665.1_ASM218766v1_genomic.fasta,GCA_030845375.1_ASM3084537v1_genomic.fasta,3,Human,Human,Human-Human
GCA_002186785.1_ASM218678v1_genomic.fasta,GCA_030845375.1_ASM3084537v1_genomic.fasta,3,Human,Human,Human-Human
GCA_036986415.1_ASM3698641v1_genomic.fasta,GCA_036986395.1_ASM3698639v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_036986415.1_ASM3698641v1_genomic.fasta,GCA_036986695.1_ASM3698669v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986415.1_ASM3698641v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_036986415.1_ASM3698641v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986415.1_ASM3698641v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986415.1_ASM3698641v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986415.1_ASM3698641v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986415.1_ASM3698641v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986415.1_ASM3698641v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,4,Food,Environment,NonHuman-NonHuman
GCA_036986415.1_ASM3698641v1_genomic.fasta,GCA_041023315.1_ASM4102331v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986395.1_ASM3698639v1_genomic.fasta,GCA_036986695.1_ASM3698669v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986395.1_ASM3698639v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986395.1_ASM3698639v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986395.1_ASM3698639v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986395.1_ASM3698639v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986395.1_ASM3698639v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986395.1_ASM3698639v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986395.1_ASM3698639v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_036986535.1_ASM3698653v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,5,Food,Food,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,4,Food,Animal,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_020591915.1_ASM2059191v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_020591985.1_ASM2059198v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_036986735.1_ASM3698673v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_036986755.1_ASM3698675v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_026192315.1_ASM2619231v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,4,Food,Environment,NonHuman-NonHuman
GCA_036986695.1_ASM3698669v1_genomic.fasta,GCA_027853295.1_ASM2785329v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
GCA_036986535.1_ASM3698653v1_genomic.fasta,GCA_036986355.1_ASM3698635v1_genomic.fasta,5,Food,Food,NonHuman-NonHuman
GCA_036986535.1_ASM3698653v1_genomic.fasta,GCA_964019465.1_60550-6p_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986535.1_ASM3698653v1_genomic.fasta,GCA_024609295.1_ASM2460929v1_genomic.fasta,4,Food,Food,NonHuman-NonHuman
GCA_036986535.1_ASM3698653v1_genomic.fasta,GCA_036986735.1_ASM3698673v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986535.1_ASM3698653v1_genomic.fasta,GCA_036986755.1_ASM3698675v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986535.1_ASM3698653v1_genomic.fasta,GCA_036986795.1_ASM3698679v1_genomic.fasta,3,Food,Animal,NonHuman-NonHuman
GCA_036986535.1_ASM3698653v1_genomic.fasta,GCA_024609345.1_ASM2460934v1_genomic.fasta,3,Food,Food,NonHuman-NonHuman
GCA_036986535.1_ASM3698653v1_genomic.fasta,GCA_033033935.1_ASM3303393v1_genomic.fasta,3,Food,Environment,NonHuman-NonHuman
